est_id,t,power,good
320804613,1410721838.86843,-20.3,1
320804614,1410721841.05276,-20.24,1
320805613,1410721873.74651,-20.3,1
320805614,1410721875.91468,-20.31,1
320805615,1410721878.10109,-20.16,1
320805616,1410721880.27276,-20.32,1
320805617,1410721882.45046,-20.36,1
320805618,1410721914.99625,-20.33,1
320805619,1410721917.15691,-20.27,1
320805620,1410721919.3242,-20.31,1
320805492,1410721921.4835,-20.35,1
320805493,1410721956.01919,-20.37,1
320805494,1410721958.19535,-20.53,1
320805495,1410721960.33664,-20.43,1
320805496,1410721962.48064,-20.45,1
320806301,1410721994.70822,-20.6,1
320806302,1410721996.85309,-20.45,1
320806303,1410721999.00089,-20.37,1
320806304,1410722001.13403,-20.38,1
320806305,1410722003.28246,-20.38,1
320806306,1410722035.41314,-20.67,1
320806307,1410722037.54578,-20.48,1
320806308,1410722039.69494,-20.37,1
320806199,1410722041.8257,-20.61,1
320806200,1410722043.9734,-20.45,1
320806201,1410722076.08084,-20.22,1
320806202,1410722078.21654,-20.22,1
320806203,1410722080.34599,-20.31,1
320806204,1410722082.48252,-20.35,1
320806205,1410722084.62647,-20.31,1
320806925,1410722116.7231,-20.55,1
320806926,1410722118.8592,-20.53,1
320806927,1410722121.00496,-20.43,1
320806928,1410722123.1382,-20.64,1
320806929,1410722125.28308,-20.71,1
320806930,1410722157.40325,-20.46,1
320806931,1410722159.53564,-20.65,1
320806822,1410722161.68207,-20.61,1
320806823,1410722163.82905,-20.67,1
320806824,1410722165.97666,-20.71,1
320806825,1410722198.19011,-20.5,1
320806826,1410722200.35694,-20.49,1
320806827,1410722202.47361,-20.74,1
320806828,1410722204.61821,-20.61,1
320807476,1410722239.03036,-20.39,1
320807477,1410722241.18674,-20.35,1
320807478,1410722243.33511,-20.41,1
320807479,1410722245.49345,-20.4,1
320807480,1410722277.8075,-20.49,1
320807481,1410722279.96412,-20.58,1
320807435,1410722282.12291,-20.42,1
320807436,1410722284.2831,-20.43,1
320807437,1410722286.4389,-20.28,1
320807438,1410722318.82796,-20.45,1
320807439,1410722320.98394,-20.48,1
320807440,1410722323.15533,-20.32,1
320807441,1410722325.31278,-20.4,1
320807442,1410722327.47116,-20.44,1
320808342,1410722359.94435,-20.2,1
320808343,1410722362.11198,-20.36,1
320808344,1410722364.27035,-20.45,1
320808345,1410722366.44066,-20.44,1
320808346,1410722398.974,-20.51,1
320808293,1410722401.14456,-20.33,1
320808294,1410722403.34128,-20.59,1
320808295,1410722405.48492,-20.43,1
320808296,1410722407.65547,-20.38,1
320808297,1410722440.26058,-20.59,1
320808298,1410722442.41174,-20.61,1
320808299,1410722444.57537,-20.56,1
320808300,1410722446.78583,-20.66,1
320808301,1410722448.92902,-20.43,1
320809176,1410722481.56982,-20.25,1
320809177,1410722483.74063,-20.44,1
320809178,1410722485.92119,-20.45,1
320809179,1410722488.09329,-20.41,1
320809118,1410722520.77073,-20.39,1
320809119,1410722522.94254,-20.48,1
320809120,1410722525.12217,-20.48,1
320809121,1410722527.30603,-20.39,1
320809122,1410722529.4749,-20.36,1
320809123,1410722562.16896,-20.18,1
320809124,1410722564.34549,-20.19,1
320809125,1410722566.51685,-20.18,1
320809126,1410722568.70395,-20.23,1
320809847,1410722601.36643,-20.6,1
320809848,1410722603.54692,-20.52,1
320809849,1410722605.71855,-20.61,1
320809850,1410722607.90407,-20.6,1
320809851,1410722610.08227,-20.67,1
320809770,1410722642.69928,-20.45,1
320809771,1410722644.87196,-20.37,1
320809772,1410722647.03906,-20.34,1
320809773,1410722649.22334,-20.49,1
320809774,1410722681.78535,-20.46,1
320809775,1410722683.95345,-20.47,1
320809776,1410722686.11875,-20.32,1
320809777,1410722688.29164,-20.56,1
320809778,1410722690.46064,-20.41,1
320810470,1410722722.95702,-20.44,1
320810471,1410722725.12775,-20.59,1
320810472,1410722727.285,-20.6,1
320810473,1410722729.45625,-20.57,1
320810474,1410722731.61331,-20.34,1
320810361,1410722764.03565,-20.37,1
320810362,1410722766.19776,-20.57,1
320810363,1410722768.35234,-20.54,1
320810364,1410722770.51374,-20.45,1
320810365,1410722805.06895,-20.43,1
320810366,1410722807.22626,-20.5,1
320810367,1410722809.38558,-20.47,1
320810368,1410722811.54221,-20.52,1
320811216,1410722843.97819,-20.56,1
320811217,1410722846.13855,-20.35,1
320811218,1410722848.30652,-20.56,1
320811219,1410722850.46673,-20.55,1
320811220,1410722852.6216,-20.6,1
320811133,1410722885.08321,-20.68,1
320811134,1410722887.25533,-20.42,1
320811135,1410722889.40928,-20.45,1
320811136,1410722891.58206,-20.49,1
320811137,1410722893.73832,-20.23,1
320811138,1410722926.19787,-20.56,1
320811139,1410722928.35562,-20.58,1
320811140,1410722930.51526,-20.44,1
320811141,1410722932.68752,-20.54,1
320812040,1410722965.13005,-20.41,1
320812041,1410722967.29084,-20.46,1
320812042,1410722969.45931,-20.63,1
320812043,1410722971.61841,-20.56,1
320812044,1410722973.77957,-20.53,1
320811805,1410723006.1748,-20.59,1
320811806,1410723008.33576,-20.66,1
320811807,1410723010.49162,-20.57,1
320811808,1410723012.65119,-20.55,1
320811809,1410723014.80747,-20.8,1
320811810,1410723047.13747,-20.56,1
320811811,1410723049.29272,-20.51,1
320811812,1410723051.44088,-20.47,1
320811813,1410723053.59777,-20.45,1
320812924,1410723087.98785,-20.58,1
320812925,1410723090.12977,-20.53,1
320812926,1410723092.27826,-20.64,1
320812927,1410723094.43302,-20.49,1
320812781,1410723126.63927,-20.53,1
320812782,1410723128.78567,-20.28,1
320812783,1410723130.93097,-20.31,1
320812784,1410723133.07839,-20.43,1
320812785,1410723135.22693,-20.34,1
320812786,1410723167.41921,-20.42,1
320812787,1410723169.56319,-20.55,1
320812788,1410723171.71055,-20.63,1
320812789,1410723173.85423,-20.56,1
320812790,1410723174.74001,-22.11,0
320812791,1410723176.00333,-20.49,1
320813843,1410723208.18434,-20.58,1
320813844,1410723210.32816,-20.73,1
320813845,1410723212.47492,-20.83,1
320813846,1410723214.61874,-20.68,1
320813847,1410723216.76799,-20.73,1
320813687,1410723248.96065,-20.56,1
320813688,1410723251.10317,-20.47,1
320813689,1410723253.25113,-20.46,1
320813690,1410723255.3953,-20.5,1
320813691,1410723257.54375,-20.65,1
320813692,1410723289.69983,-20.53,1
320813693,1410723291.8447,-20.71,1
320813694,1410723293.9915,-20.54,1
320813695,1410723296.13621,-20.83,1
320814889,1410723330.39201,-20.72,1
320814890,1410723332.52466,-20.94,1
320814891,1410723334.67186,-20.9,1
320814892,1410723336.8349,-20.74,1
320814728,1410723370.9842,-20.84,1
320814729,1410723373.12158,-20.93,1
320814730,1410723375.25334,-20.86,1
320814731,1410723377.38875,-20.85,1
320814732,1410723411.47446,-20.81,1
320814733,1410723413.61087,-20.61,1
320814734,1410723415.74261,-20.74,1
320814735,1410723417.86654,-20.56,1
320815666,1410723451.9511,-20.54,1
320815667,1410723454.07027,-20.54,1
320815668,1410723456.20714,-20.54,1
320815669,1410723458.33993,-20.67,1
320815565,1410723492.5072,-20.7,1
320815566,1410723494.64346,-20.69,1
320815567,1410723496.77488,-20.68,1
320815568,1410723498.9231,-20.73,1
320815569,1410723531.00539,-20.7,1
320815570,1410723533.15148,-20.66,1
320815571,1410723535.29615,-20.68,1
320815572,1410723537.43081,-20.64,1
320815573,1410723539.57638,-20.57,1
320816298,1410723571.73182,-20.87,1
320816299,1410723573.88034,-20.69,1
320816300,1410723576.02443,-20.78,1
320816301,1410723578.17258,-20.78,1
320816302,1410723580.31663,-20.73,1
320816256,1410723612.53602,-20.78,1
320816257,1410723614.68205,-20.66,1
320816258,1410723616.82871,-20.56,1
320816259,1410723618.9841,-20.71,1
320816260,1410723621.13337,-20.48,1
320816261,1410723653.37062,-20.62,1
320816262,1410723655.51577,-20.69,1
320816263,1410723657.66247,-20.68,1
320816264,1410723659.80635,-20.76,1
320816890,1410723661.9553,-20.61,1
320816891,1410723662.15122,-21.7,0
320816892,1410723694.14783,-20.86,1
320816893,1410723696.27937,-20.76,1
320816894,1410723698.42737,-20.63,1
320816895,1410723700.57163,-20.58,1
320816808,1410723734.77677,-20.76,1
320816809,1410723736.91178,-20.63,1
320816810,1410723739.04421,-20.63,1
320816811,1410723741.17963,-20.86,1
320816812,1410723775.29019,-20.56,1
320816813,1410723777.40826,-20.58,1
320816814,1410723779.54509,-20.62,1
320817639,1410723781.66449,-20.78,1
320817640,1410723815.71303,-20.69,1
320817641,1410723817.84936,-20.8,1
320817642,1410723819.97029,-20.75,1
320817643,1410723822.08888,-20.92,1
320817439,1410723856.10113,-20.75,1
320817440,1410723858.22691,-20.9,1
320817441,1410723860.34609,-20.78,1
320817442,1410723862.46987,-20.78,1
320817443,1410723896.44141,-21.04,1
320817444,1410723898.56631,-20.86,1
320818467,1410723900.68649,-20.85,1
320818468,1410723902.82551,-20.95,1
320818469,1410723936.72153,-20.94,1
320818470,1410723938.84329,-20.9,1
320818471,1410723940.95526,-20.74,1
320818472,1410723943.07426,-20.88,1
320818298,1410723976.96731,-20.83,1
320818299,1410723979.08779,-20.79,1
320818300,1410723981.2103,-20.84,1
320818301,1410723983.33225,-20.79,1
320818302,1410723985.43999,-20.99,1
320818303,1410724017.23169,-20.87,1
320818304,1410724019.35537,-20.85,1
320819431,1410724021.47515,-20.83,1
320819432,1410724023.59922,-20.69,1
320819433,1410724025.7203,-20.82,1
320819434,1410724057.57197,-20.71,1
320819435,1410724059.69634,-20.75,1
320819436,1410724061.82874,-20.66,1
320819437,1410724063.95255,-20.7,1
320819438,1410724066.07219,-20.79,1
320819286,1410724097.97222,-20.88,1
320819287,1410724100.10891,-20.83,1
320819288,1410724102.22832,-20.84,1
320819289,1410724104.36504,-20.88,1
320819290,1410724106.48423,-20.75,1
320819291,1410724138.4491,-20.7,1
320820165,1410724140.58051,-20.85,1
320820166,1410724142.70475,-20.75,1
320820167,1410724144.83693,-20.79,1
320820168,1410724146.97407,-20.92,1
320820169,1410724178.98118,-20.63,1
320820170,1410724181.11795,-20.67,1
320820171,1410724183.24865,-20.72,1
320820172,1410724185.38612,-20.66,1
320820173,1410724187.5179,-20.63,1
320820033,1410724219.57864,-20.77,1
320820034,1410724221.71096,-20.8,1
320820035,1410724223.85738,-20.81,1
320820036,1410724225.99144,-20.75,1
320820037,1410724228.12708,-20.81,1
320821063,1410724260.23751,-20.79,1
320821064,1410724262.38443,-20.74,1
320821065,1410724264.52857,-20.87,1
320821066,1410724266.66582,-20.71,1
320821067,1410724300.97735,-20.75,1
320821068,1410724303.12641,-20.72,1
320821069,1410724305.2695,-20.75,1
320821070,1410724307.41843,-20.87,1
320820904,1410724339.6227,-20.63,1
320820905,1410724341.76601,-20.74,1
320820906,1410724343.91424,-20.75,1
320820907,1410724346.05858,-20.39,1
320820908,1410724348.2056,-20.65,1
320821969,1410724380.39916,-20.84,1
320821970,1410724382.54737,-20.84,1
320821971,1410724384.69111,-20.83,1
320821972,1410724386.83847,-20.76,1
320821973,1410724388.98246,-20.87,1
320821974,1410724421.13896,-20.9,1
320821975,1410724423.28763,-20.75,1
320821976,1410724425.43152,-20.61,1
320821977,1410724427.56736,-20.85,1
320821978,1410724429.71079,-20.77,1
320821861,1410724461.85605,-20.69,1
320821862,1410724463.99872,-20.74,1
320821863,1410724466.14852,-20.7,1
320821864,1410724468.28078,-20.68,1
320821865,1410724470.42769,-20.64,1
320822880,1410724502.61418,-20.74,1
320822881,1410724504.73011,-20.7,1
320822882,1410724506.87667,-20.78,1
320822883,1410724509.02085,-21.02,1
320822884,1410724511.15606,-20.88,1
320822885,1410724543.38546,-20.76,1
320822886,1410724545.54586,-20.94,1
320822887,1410724547.68949,-20.73,1
320822888,1410724549.83767,-20.93,1
320822769,1410724584.26924,-20.8,1
320822770,1410724586.42986,-20.89,1
320822771,1410724588.58901,-21.01,1
320822772,1410724590.73309,-20.89,1
320823367,1410724623.07656,-20.86,1
320823368,1410724625.22655,-20.97,1
320823369,1410724627.38237,-20.98,1
320823370,1410724629.54182,-20.83,1
320823371,1410724631.68576,-20.77,1
320823372,1410724664.07513,-20.88,1
320823373,1410724666.23018,-20.87,1
320823374,1410724668.39079,-20.95,1
320823375,1410724670.54642,-20.92,1
320823376,1410724672.70794,-20.94,1
320823219,1410724705.13206,-20.95,1
320823220,1410724707.28692,-20.82,1
320823221,1410724709.45934,-20.95,1
320823222,1410724711.6152,-20.82,1
320824155,1410724787.35009,-20.85,1
320824156,1410724789.52004,-20.85,1
320824157,1410724791.67727,-20.85,1
320824158,1410724793.84878,-20.8,1
320825073,1410724826.33319,-20.66,1
320825074,1410724828.50135,-20.77,1
320825075,1410724830.67358,-20.86,1
320825076,1410724832.83417,-20.73,1
320825077,1410724835.00133,-20.87,1
320824890,1410724867.5101,-20.77,1
320824891,1410724869.67754,-20.75,1
320824892,1410724871.84901,-20.73,1
320824893,1410724874.01071,-20.61,1
320824894,1410724876.17875,-20.5,1
320824895,1410724908.71083,-20.67,1
320824896,1410724910.87166,-20.72,1
320824897,1410724913.03813,-20.9,1
320824898,1410724915.21085,-20.97,1
320824741,1410724947.7316,-20.54,1
320824742,1410724949.89793,-20.92,1
320824743,1410724952.05795,-20.87,1
320824744,1410724954.22752,-20.87,1
320824745,1410724956.39846,-20.73,1
320825649,1410724988.90788,-20.85,1
320825650,1410724991.07484,-20.67,1
320825651,1410724993.23588,-20.66,1
320825652,1410724995.40758,-20.63,1
320825653,1410724997.57467,-20.77,1
320825654,1410725030.07194,-20.71,1
320825655,1410725032.23996,-20.79,1
320825656,1410725034.39872,-20.72,1
320825657,1410725036.57089,-20.62,1
320825531,1410725069.05059,-20.86,1
320825532,1410725071.21065,-20.8,1
320825533,1410725073.37957,-20.7,1
320825534,1410725075.5404,-20.81,1
320825535,1410725077.71213,-20.97,1
320826231,1410725110.15412,-20.81,1
320826232,1410725112.28771,-20.87,1
320826233,1410725114.43462,-20.71,1
320826234,1410725116.59654,-20.74,1
320826235,1410725118.73968,-20.82,1
320826236,1410725151.06374,-21.04,1
320826237,1410725153.1887,-20.71,1
320826238,1410725155.34846,-20.72,1
320826239,1410725157.49123,-20.62,1
320826130,1410725191.84411,-20.82,1
320826131,1410725193.98861,-20.84,1
320826132,1410725196.13617,-21.02,1
320826133,1410725198.28434,-20.91,1
320826777,1410725230.44825,-20.91,1
320826778,1410725232.59615,-20.88,1
320826779,1410725234.73969,-20.92,1
320826780,1410725236.88903,-20.97,1
320826781,1410725239.03321,-21.06,1
320826782,1410725271.20121,-20.96,1
320826783,1410725273.34774,-21.07,1
320826784,1410725275.48004,-20.99,1
320826785,1410725277.62817,-20.93,1
320826786,1410725279.77215,-20.97,1
320826654,1410725311.86836,-20.72,1
320826655,1410725314.00519,-20.87,1
320826656,1410725316.13781,-20.78,1
320826657,1410725318.2724,-20.8,1
320826658,1410725320.40475,-21.11,1
320827961,1410725352.39294,-20.93,1
320827962,1410725354.52494,-20.99,1
320827963,1410725356.66044,-20.98,1
320827964,1410725358.78252,-21.08,1
320827965,1410725360.9163,-20.89,1
320827966,1410725392.79301,-20.74,1
320827967,1410725394.91313,-20.77,1
320827968,1410725397.03667,-20.85,1
320827969,1410725399.16993,-20.87,1
320827887,1410725401.2933,-20.77,1
320827888,1410725433.13423,-20.98,1
320827889,1410725435.25458,-20.76,1
320827890,1410725437.37675,-20.88,1
320827891,1410725439.52973,-21.05,1
320827892,1410725441.61879,-20.91,1
320827826,1410725473.48002,-20.87,1
320827827,1410725475.61549,-20.98,1
320827828,1410725477.73603,-20.93,1
320827829,1410725479.86017,-20.82,1
320827830,1410725481.99231,-20.93,1
320827831,1410725513.92108,-20.98,1
320827832,1410725516.0415,-20.97,1
320827833,1410725518.17589,-21.14,1
320827771,1410725520.29642,-21.12,1
320827772,1410725522.43172,-21.03,1
320827773,1410725554.40394,-21.25,1
320827774,1410725556.53675,-21.02,1
320827775,1410725558.6618,-21.1,1
320827776,1410725560.79322,-20.85,1
320827777,1410725562.92901,-21.13,1
320828923,1410725594.91284,-21.27,1
320828924,1410725597.04853,-21.04,1
320828925,1410725599.18051,-20.96,1
320828926,1410725601.31758,-21.05,1
320828927,1410725603.44847,-21.03,1
320828928,1410725635.42439,-21.06,1
320828929,1410725637.55712,-20.89,1
320828930,1410725639.69384,-20.94,1
320828856,1410725641.81381,-21.01,1
320828857,1410725643.95003,-20.8,1
320828858,1410725675.92128,-20.9,1
320828859,1410725678.05891,-20.84,1
320828860,1410725680.18878,-21.01,1
320828861,1410725682.32592,-20.96,1
320828862,1410725684.44572,-20.9,1
320829496,1410725716.43337,-20.92,1
320829497,1410725718.56733,-20.85,1
320829498,1410725720.70265,-20.86,1
320829499,1410725722.83353,-21,1
320829500,1410725724.96983,-21.04,1
320829501,1410725756.979,-20.78,1
320829502,1410725759.11431,-20.85,1
320829338,1410725761.24776,-20.72,1
320829339,1410725763.38424,-20.79,1
320829340,1410725765.51634,-20.83,1
320829341,1410725797.57584,-20.85,1
320829342,1410725799.70643,-20.82,1
320829343,1410725801.84309,-20.95,1
320829344,1410725803.97441,-21,1
320829345,1410725806.12263,-20.78,1
320830203,1410725838.20223,-21.03,1
320830204,1410725840.3399,-20.84,1
320830205,1410725842.48254,-21,1
320830206,1410725844.61967,-21,1
320830207,1410725846.75598,-20.99,1
320830208,1410725878.87223,-20.94,1
320830020,1410725881.02012,-21.02,1
320830021,1410725883.16271,-20.99,1
320830022,1410725885.29953,-20.85,1
320830023,1410725919.58795,-20.97,1
320830024,1410725921.73522,-20.87,1
320830025,1410725923.89094,-20.91,1
320830026,1410725926.02892,-20.83,1
320831001,1410725958.19641,-20.85,1
320831002,1410725960.33967,-20.9,1
320831003,1410725962.48893,-20.98,1
320831004,1410725964.63175,-20.92,1
320831005,1410725966.77999,-20.87,1
320831006,1410725998.99688,-20.94,1
320830858,1410726001.14114,-20.99,1
320830859,1410726003.32371,-20.89,1
320830860,1410726005.43287,-20.99,1
320830861,1410726007.5801,-21.21,1
320830862,1410726039.83483,-20.93,1
320830863,1410726042.02099,-20.98,1
320830864,1410726044.13829,-21.03,1
320830865,1410726046.32398,-20.82,1
320830866,1410726048.44846,-21.04,1
320831719,1410726080.71706,-21.02,1
320831720,1410726082.86518,-21.16,1
320831721,1410726085.0219,-21.08,1
320831722,1410726087.16985,-21.14,1
320831723,1410726089.32981,-21.07,1
320831645,1410726121.63079,-20.94,1
320831646,1410726123.78545,-20.88,1
320831647,1410726125.93366,-20.9,1
320831648,1410726128.0902,-20.95,1
320831649,1410726160.40633,-21.15,1
320831650,1410726162.56275,-20.97,1
320831651,1410726164.72163,-21.12,1
320831652,1410726166.87971,-21.09,1
320831653,1410726169.02648,-20.97,1
320832656,1410726201.36406,-21.03,1
320832657,1410726203.51118,-21.03,1
320832658,1410726205.66722,-21.25,1
320832659,1410726207.8276,-20.98,1
320832660,1410726209.98816,-21.1,1
320832578,1410726242.3125,-20.89,1
320832579,1410726244.46803,-20.98,1
320832580,1410726246.61683,-20.88,1
320832581,1410726248.77487,-20.79,1
320832582,1410726250.93151,-20.82,1
320832583,1410726283.24412,-21.02,1
320832584,1410726285.40444,-21.01,1
320832585,1410726287.54742,-21.09,1
320832586,1410726289.73374,-20.93,1
320833863,1410726322.00904,-21.07,1
320833864,1410726324.15612,-21.07,1
320833865,1410726326.31193,-21.09,1
320833866,1410726328.46115,-21.2,1
320833867,1410726330.61686,-21.1,1
320833656,1410726362.86042,-21.11,1
320833657,1410726365.01746,-21.1,1
320833658,1410726367.16435,-20.87,1
320833659,1410726369.30913,-21.13,1
320833660,1410726371.45686,-21.09,1
320833661,1410726403.68605,-21.08,1
320833662,1410726405.98666,-21.13,1
320833663,1410726407.97977,-21.17,1
320833664,1410726410.14779,-21.17,1
320833665,1410726412.27148,-21.14,1
320834935,1410726444.46454,-21.04,1
320834936,1410726446.60618,-21.15,1
320834937,1410726448.75624,-21.03,1
320834938,1410726450.90021,-21.16,1
320834939,1410726453.047,-21.05,1
320834638,1410726485.22791,-21.22,1
320834639,1410726487.37186,-20.98,1
320834640,1410726489.51979,-21.17,1
320834641,1410726491.65173,-21.27,1
320834642,1410726525.95655,-21.21,1
320834643,1410726528.10167,-21.09,1
320834644,1410726530.24808,-21.01,1
320834645,1410726532.39279,-21.22,1
320834550,1410726566.70838,-21.02,1
320834551,1410726568.85238,-21.05,1
320834552,1410726571.00222,-21.03,1
320834553,1410726573.14557,-21.07,1
320835729,1410726605.33778,-21.12,1
320835730,1410726607.48573,-20.9,1
320835731,1410726609.64123,-20.98,1
320835732,1410726611.78964,-21.02,1
320835733,1410726613.93383,-20.95,1
320835734,1410726646.13673,-21.27,1
320835735,1410726648.27392,-21.2,1
320835736,1410726650.42256,-21.14,1
320835737,1410726652.56534,-21.22,1
320835738,1410726654.71348,-21.19,1
320836568,1410726686.87886,-20.99,1
320836569,1410726689.02694,-21.25,1
320836570,1410726691.16255,-21.13,1
320836571,1410726693.30688,-20.92,1
320836572,1410726695.44249,-21.04,1
320836410,1410726727.52413,-21.19,1
320836411,1410726729.67162,-21.18,1
320836412,1410726731.80367,-21.28,1
320836413,1410726733.93934,-21.27,1
320836414,1410726736.07159,-21.17,1
320836415,1410726768.07093,-21.24,1
320836416,1410726770.1918,-21.33,1
320836417,1410726772.32705,-21.25,1
320836418,1410726774.44663,-21.21,1
320836419,1410726776.60963,-21.25,1
320837373,1410726808.41155,-21.27,1
320837374,1410726810.53235,-21.25,1
320837375,1410726812.64349,-21.44,1
320837376,1410726814.76429,-21.36,1
320837377,1410726816.87668,-21.52,1
320837261,1410726848.53209,-21.5,1
320837262,1410726850.63276,-21.47,1
320837263,1410726852.7408,-21.51,1
320837264,1410726854.83611,-21.44,1
320837265,1410726856.94864,-21.33,1
320837266,1410726888.44835,-21.59,1
320837267,1410726890.53551,-21.4,1
320837268,1410726892.63248,-21.51,1
320837269,1410726894.72779,-21.37,1
320837270,1410726896.82884,-21.48,1
320838255,1410726930.21011,-21.36,1
320838256,1410726932.28176,-21.48,1
320838257,1410726934.36602,-21.49,1
320838258,1410726936.45376,-21.54,1
320838185,1410726969.64978,-21.63,1
320838186,1410726971.72577,-21.69,1
320838187,1410726973.80887,-21.57,1
320838188,1410726975.8812,-21.73,1
320838189,1410726977.95721,-21.55,1
320838190,1410727011.17719,-21.69,1
320838191,1410727013.26599,-21.56,1
320838192,1410727015.33871,-21.79,1
320838193,1410727017.42105,-21.46,1
320839276,1410727050.80342,-21.27,1
320839277,1410727052.90265,-21.51,1
320839278,1410727054.98648,-21.5,1
320839279,1410727057.08688,-21.49,1
320839280,1410727059.18192,-21.56,1
320838906,1410727090.58788,-21.23,1
320838907,1410727092.6826,-21.14,1
320838908,1410727094.78209,-21.41,1
320838909,1410727096.86606,-21.3,1
320838910,1410727098.96571,-21.44,1
320838911,1410727132.52639,-21.43,1
320838912,1410727134.62373,-21.19,1
320838913,1410727136.7239,-21.29,1
320838914,1410727138.82015,-21.31,1
320840091,1410727172.3834,-21.38,1
320840092,1410727174.48022,-21.41,1
320840093,1410727176.57962,-21.29,1
320840094,1410727178.6752,-21.42,1
320840095,1410727180.77107,-21.35,1
320839954,1410727212.1999,-21.47,1
320839955,1410727214.29982,-21.13,1
320839956,1410727216.39665,-21.1,1
320839957,1410727218.48384,-21.43,1
320839958,1410727220.58003,-21.45,1
320839959,1410727253.95792,-21.42,1
320839960,1410727256.07136,-21.46,1
320839961,1410727258.13883,-21.54,1
320840942,1410727260.20085,-21.44,1
320840943,1410727293.44932,-21.46,1
320840944,1410727295.52073,-21.44,1
320840945,1410727297.59269,-21.39,1
320840946,1410727299.66819,-21.38,1
320840947,1410727301.74129,-21.38,1
320840853,1410727334.81791,-21.57,1
320840854,1410727336.88072,-21.77,1
320840855,1410727338.94164,-21.62,1
320840856,1410727341.00247,-21.49,1
320840857,1410727374.02997,-21.58,1
320840858,1410727376.09325,-21.61,1
320840859,1410727378.16604,-21.58,1
320842024,1410727380.22655,-21.56,1
320842025,1410727382.28981,-21.65,1
320842026,1410727415.36544,-21.58,1
320842027,1410727417.43898,-21.59,1
320842028,1410727419.51049,-21.44,1
320842029,1410727421.57342,-21.41,1
320842030,1410727423.64622,-21.58,1
320841897,1410727454.71045,-21.56,1
320841898,1410727456.78677,-21.42,1
320841899,1410727458.85928,-21.45,1
320841900,1410727460.93168,-21.49,1
320841901,1410727463.00771,-21.56,1
320841902,1410727496.16694,-21.46,1
320841903,1410727498.25128,-21.34,1
320842687,1410727500.32824,-21.36,1
320842688,1410727502.42976,-21.54,1
320842689,1410727504.47106,-21.46,1
320842690,1410727535.61174,-21.54,1
320842691,1410727537.69551,-21.55,1
