est_id,t,power,good
320826981,1410725397.05489,-17.67,1
320826982,1410725399.17038,-17.53,1
320828417,1410725401.2909,-17.58,1
320828418,1410725435.26473,-17.45,1
320828419,1410725437.40252,-17.52,1
320828420,1410725439.52095,-17.6,1
320828421,1410725441.64856,-17.42,1
320828356,1410725475.63183,-17.5,1
320828357,1410725477.76057,-17.38,1
320828358,1410725479.88837,-17.37,1
320828359,1410725482.00698,-17.42,1
320828360,1410725516.05722,-17.61,1
320828361,1410725518.19017,-17.54,1
320828308,1410725520.31239,-17.55,1
320828309,1410725522.44747,-17.47,1
320828310,1410725556.55146,-17.39,1
320828311,1410725558.68984,-17.32,1
320828312,1410725560.82627,-17.42,1
320828313,1410725562.96019,-17.43,1
320828273,1410725597.06172,-17.32,1
320828274,1410725599.20545,-17.46,1
320828275,1410725601.33114,-17.27,1
320828276,1410725603.45364,-17.35,1
320828277,1410725637.66491,-17.32,1
320828278,1410725639.69465,-17.41,1
320829174,1410725641.82882,-17.5,1
320829175,1410725643.96388,-17.44,1
320829176,1410725678.08073,-17.48,1
320829177,1410725680.20873,-17.37,1
320829178,1410725682.34448,-17.36,1
320829179,1410725684.47566,-17.49,1
320829127,1410725716.54813,-18.37,0
320829128,1410725718.60042,-17.42,1
320829129,1410725720.72602,-17.42,1
320829130,1410725722.84632,-17.46,1
320829131,1410725724.98315,-17.39,1
320829132,1410725756.98428,-17.42,1
320829133,1410725759.11629,-17.36,1
320829846,1410725761.26187,-17.46,1
320829847,1410725763.40564,-17.43,1
320829848,1410725765.54274,-17.5,1
320829849,1410725797.59299,-17.48,1
320829850,1410725799.72668,-17.48,1
320829851,1410725801.86491,-17.51,1
320829852,1410725804.0061,-17.46,1
320829853,1410725806.1401,-17.42,1
320829763,1410725838.22366,-17.36,1
320829764,1410725840.36386,-17.28,1
320829765,1410725842.4867,-17.28,1
320829766,1410725844.62967,-17.44,1
320829767,1410725846.77059,-17.4,1
320829768,1410725878.89291,-17.24,1
320830649,1410725881.03833,-17.3,1
320830650,1410725883.17231,-17.37,1
320830651,1410725885.30579,-17.24,1
320830652,1410725887.46427,-17.31,1
320830653,1410725919.6128,-17.37,1
320830654,1410725921.76548,-17.31,1
320830655,1410725923.90505,-17.35,1
320830656,1410725926.05182,-17.25,1
320830657,1410725928.18591,-17.34,1
320830550,1410725960.36934,-17.48,1
320830551,1410725962.51391,-17.44,1
320830552,1410725964.63626,-17.56,1
320830553,1410725966.79559,-17.4,1
320830554,1410725968.92831,-17.38,1
320831421,1410726001.1849,-17.35,1
320831422,1410726003.33082,-17.3,1
320831423,1410726005.44041,-17.33,1
320831424,1410726007.60274,-17.27,1
320831425,1410726042.00842,-17.26,1
320831426,1410726044.1627,-17.32,1
320831427,1410726046.31652,-17.32,1
320831428,1410726048.46753,-17.43,1
320831307,1410726080.74209,-17.34,1
320831308,1410726085.02625,-17.28,1
320831309,1410726087.17825,-17.34,1
320831310,1410726089.34149,-17.34,1
320832124,1410726121.64388,-17.36,1
320832125,1410726123.79764,-17.35,1
320832126,1410726125.94915,-17.41,1
320832127,1410726128.19891,-17.41,1
320832128,1410726130.28291,-17.31,1
320832129,1410726162.58595,-17.42,1
320832130,1410726164.76042,-17.41,1
320832131,1410726166.90643,-17.36,1
320832132,1410726169.0661,-17.5,1
320831981,1410726203.55763,-17.48,1
320831982,1410726205.67823,-17.43,1
320831983,1410726207.83869,-17.33,1
320831984,1410726210.01554,-17.4,1
320832999,1410726242.33188,-17.48,1
320833000,1410726244.48468,-17.43,1
320833001,1410726246.6275,-17.6,1
320833002,1410726248.79611,-17.5,1
320833003,1410726250.95319,-17.6,1
320833004,1410726283.26903,-17.53,1
320833005,1410726285.42464,-17.59,1
320833006,1410726287.58292,-17.48,1
320833007,1410726289.73956,-17.54,1
320833008,1410726291.8862,-17.4,1
320832851,1410726324.16183,-17.44,1
320832852,1410726326.31885,-17.52,1
320832853,1410726328.50482,-17.53,1
320832854,1410726330.64993,-17.58,1
320832855,1410726332.77472,-17.57,1
320834144,1410726365.02347,-17.64,1
320834145,1410726367.18178,-17.48,1
320834146,1410726369.3398,-17.44,1
320834147,1410726371.49225,-17.41,1
320834148,1410726405.85023,-17.55,1
320834149,1410726408.00036,-17.71,1
320834150,1410726410.14825,-17.68,1
320834151,1410726412.28982,-17.58,1
320834087,1410726444.47065,-17.55,1
320834088,1410726446.62078,-17.58,1
320834089,1410726448.79887,-17.62,1
320834090,1410726450.91111,-17.53,1
320834091,1410726453.05798,-17.56,1
320835230,1410726485.24951,-17.55,1
320835231,1410726487.37323,-17.52,1
320835232,1410726489.52756,-17.52,1
320835233,1410726491.6843,-17.53,1
320835234,1410726493.82158,-17.47,1
320835235,1410726525.97078,-17.45,1
320835236,1410726528.12761,-17.63,1
320835237,1410726530.2713,-17.57,1
320835238,1410726532.42201,-17.53,1
320835239,1410726534.55243,-17.61,1
320835119,1410726566.71551,-17.66,1
320835120,1410726568.8755,-17.55,1
320835121,1410726571.01195,-17.54,1
320835122,1410726573.17112,-17.55,1
320835123,1410726575.31607,-17.52,1
320836116,1410726607.50016,-17.5,1
320836117,1410726609.66095,-17.51,1
320836118,1410726611.80872,-17.59,1
320836119,1410726613.95542,-17.62,1
320836120,1410726648.30286,-17.52,1
320836121,1410726650.45091,-17.59,1
320836122,1410726652.58573,-17.58,1
320836123,1410726654.71602,-17.51,1
320836046,1410726686.88752,-17.66,1
320836047,1410726689.03291,-17.58,1
320836048,1410726691.18038,-17.56,1
320836049,1410726693.31633,-17.66,1
320836050,1410726695.45282,-17.56,1
320837017,1410726727.54043,-17.55,1
320837018,1410726729.68536,-17.59,1
320837019,1410726731.96113,-17.61,1
320837020,1410726733.9607,-17.53,1
320837021,1410726736.10605,-17.63,1
320837022,1410726768.08579,-17.66,1
320837023,1410726770.21391,-17.66,1
320837024,1410726772.34207,-17.72,1
320837025,1410726774.46953,-17.83,1
320837026,1410726776.57898,-17.69,1
320836891,1410726808.4203,-17.71,1
320836892,1410726810.52909,-17.73,1
320836893,1410726812.71007,-17.81,1
320836894,1410726814.77023,-17.87,1
320836895,1410726816.93118,-17.77,1
320837744,1410726850.65269,-17.76,1
320837745,1410726852.76328,-17.67,1
320837746,1410726854.86049,-17.77,1
320837747,1410726856.96904,-17.63,1
320837748,1410726890.56949,-17.8,1
320837749,1410726892.65949,-17.77,1
320837750,1410726894.75036,-17.83,1
320837751,1410726896.82438,-17.92,1
320837752,1410726898.92041,-17.9,1
320837580,1410726930.22542,-17.91,1
320837581,1410726932.29034,-18.04,1
320837582,1410726934.38902,-17.96,1
320837583,1410726936.45738,-18,1
320837584,1410726938.54124,-18,1
320838541,1410726971.76719,-17.83,1
320838542,1410726973.83302,-17.86,1
320838543,1410726975.90052,-17.78,1
320838544,1410726977.97196,-17.95,1
320838545,1410727011.20316,-17.66,1
320838546,1410727013.2885,-17.76,1
320838547,1410727015.34549,-17.79,1
320838548,1410727017.43042,-17.66,1
320838549,1410727019.52602,-17.77,1
320838455,1410727050.8269,-17.75,1
320838456,1410727052.90931,-17.74,1
320838457,1410727054.99935,-17.73,1
320838458,1410727057.09885,-17.77,1
320838459,1410727059.19274,-17.72,1
320839694,1410727092.7098,-17.75,1
320839695,1410727094.79342,-17.8,1
320839696,1410727096.89365,-17.78,1
320839697,1410727098.99123,-17.69,1
320839698,1410727101.08824,-17.72,1
320839699,1410727132.54545,-17.82,1
320839700,1410727134.63624,-17.83,1
320839701,1410727136.72413,-17.88,1
320839702,1410727138.82909,-17.9,1
320839552,1410727140.92108,-17.79,1
320839553,1410727172.39681,-17.86,1
320839554,1410727174.48434,-17.93,1
320839555,1410727176.58042,-17.79,1
320839556,1410727178.68009,-18.08,1
320839557,1410727180.79359,-17.89,1
320840537,1410727214.31631,-17.84,1
320840538,1410727216.41618,-17.81,1
320840539,1410727218.5027,-17.91,1
320840540,1410727220.59805,-17.96,1
320840541,1410727253.98311,-17.86,1
320840542,1410727256.03828,-17.97,1
320840543,1410727258.12424,-17.91,1
320840432,1410727260.19703,-18.05,1
320840433,1410727262.29262,-17.95,1
320840434,1410727293.47278,-17.91,1
320840435,1410727295.57183,-17.89,1
320840436,1410727297.60785,-18.01,1
320840437,1410727299.67285,-18,1
320840438,1410727301.75194,-18.03,1
320841393,1410727334.83587,-18.09,1
320841394,1410727337.11626,-18.04,1
320841395,1410727338.97629,-18.09,1
320841396,1410727341.04502,-18.07,1
320841397,1410727343.10152,-18.13,1
320841398,1410727376.12457,-17.98,1
320841399,1410727378.17627,-17.96,1
320841240,1410727380.24692,-18.09,1
320841241,1410727382.29966,-17.96,1
320841242,1410727415.37791,-18,1
320841243,1410727417.44572,-18.03,1
320841244,1410727419.5184,-17.94,1
320841245,1410727421.59505,-17.97,1
320841246,1410727423.67583,-17.98,1
320842300,1410727456.80189,-17.99,1
320842301,1410727458.87908,-17.98,1
320842302,1410727460.95285,-17.92,1
320842303,1410727463.0235,-17.91,1
320842304,1410727496.2013,-17.79,1
320842305,1410727498.2577,-17.78,1
320842192,1410727500.3329,-17.95,1
320842193,1410727502.47331,-17.92,1
320842194,1410727504.47686,-17.96,1
320842195,1410727537.70243,-17.84,1
320842196,1410727539.79204,-17.79,1
320842197,1410727541.86819,-17.75,1
320842198,1410727543.95877,-17.78,1
320843122,1410727577.31153,-17.77,1
320843123,1410727579.40197,-17.7,1
320843124,1410727581.49527,-17.75,1
320843125,1410727583.60587,-17.95,1
320843126,1410727585.67819,-17.74,1
320843127,1410727617.06197,-17.74,1
320843128,1410727619.17311,-17.68,1
320842955,1410727621.26195,-17.86,1
320842956,1410727623.35282,-17.75,1
320842957,1410727625.46547,-17.75,1
